,Genero,Artista,Titulo,longitud_cancion,diversidad_lexica,verbos_unicos,adjetivos_unicos,sustantivos_unicos
1946,vallenato, Diomedes Díaz,A Mi Papa,78.0,0.7821,0.1282,0.2051,0.2821
1947,vallenato, Diomedes Díaz,Ayudame a Quererte,53.0,0.8302,0.3208,0.1698,0.1887
1948,vallenato, Diomedes Díaz,Corazón Callejero,62.0,0.8065,0.2581,0.1613,0.2581
1949,vallenato, Diomedes Díaz,Cristina Isabel,95.0,0.4947,0.1158,0.1368,0.1368
1950,vallenato, Diomedes Díaz,Has Cambiado,91.0,0.4615,0.2088,0.0989,0.0769
1951,vallenato, Diomedes Díaz,Hay Amores,71.0,0.5915,0.2113,0.1127,0.1831
1952,vallenato, Diomedes Díaz,Cesantías de Amor,132.0,0.5909,0.2879,0.0909,0.1742
1953,vallenato, Diomedes Díaz,Enseame Como Te Olvido,107.0,0.6542,0.2243,0.0561,0.2056
1954,vallenato, Diomedes Díaz,La Semillita,96.0,0.4271,0.1146,0.0833,0.125
1955,vallenato, Diomedes Díaz,Perita En Dulce,111.0,0.5315,0.2252,0.0721,0.1441
1956,vallenato, Diomedes Díaz,Que Hubo Linda,68.0,0.7941,0.3382,0.1176,0.2647
1957,vallenato, Diomedes Díaz,Recordandote,79.0,0.7089,0.3038,0.1013,0.1772
1958,vallenato, Diomedes Díaz,Usted (part. Juancho Rois),117.0,0.6667,0.2393,0.1453,0.2564
1959,vallenato, Diomedes Díaz,Con La Misma Vaina,77.0,0.6364,0.1688,0.1299,0.2468
1960,vallenato, Diomedes Díaz,El Esqueleto,90.0,0.4667,0.1444,0.0778,0.2
1961,vallenato, Diomedes Díaz,El Tigrillo,54.0,0.7778,0.2778,0.1296,0.2778
1962,vallenato, Diomedes Díaz,Buenas Tardes,38.0,0.7895,0.2632,0.0526,0.2105
1963,vallenato, Diomedes Díaz,Cantando,86.0,0.6628,0.2093,0.186,0.186
1964,vallenato, Diomedes Díaz,Entre Placer y Penas,112.0,0.5804,0.1607,0.0893,0.1696
1965,vallenato, Diomedes Díaz,Penas de Un Soldado,112.0,0.7411,0.3393,0.1071,0.2411
1966,vallenato,Kaleth Morales,Siete Palabras,137.0,0.6423,0.2117,0.0949,0.1898
1967,vallenato,Kaleth Morales,Todo de Cabeza,149.0,0.4027,0.1544,0.0872,0.1141
1968,vallenato,Kaleth Morales,Ella Es Mi Todo,115.0,0.7391,0.2957,0.1304,0.2435
1969,vallenato,Kaleth Morales,La Nota Mas Linda,66.0,0.8485,0.2879,0.1515,0.2727
1970,vallenato,Kaleth Morales,Destrozas Mi Alma,103.0,0.7184,0.3495,0.0388,0.233
1971,vallenato,Kaleth Morales,Angel Del Camino,97.0,0.5052,0.1856,0.0825,0.1546
1972,vallenato,Kaleth Morales,Vivo En Limbo,144.0,0.4861,0.1806,0.0972,0.1528
1973,vallenato,Kaleth Morales,A Ser El Novio Tuyo,78.0,0.8462,0.3462,0.1795,0.2179
1974,vallenato,Kaleth Morales,Acróstico,327.0,0.1865,0.0673,0.0306,0.0703
1975,vallenato,Kaleth Morales,Derrotado En El Dolor,92.0,0.8478,0.3804,0.0978,0.2826
1976,vallenato,Kaleth Morales,Transforma Mi Mundo,182.0,0.4615,0.1923,0.044,0.1703
1977,vallenato,Kaleth Morales,No Sere Tu Payaso,128.0,0.6875,0.3359,0.0781,0.2188
1978,vallenato,Kaleth Morales,De Millón a Cero,105.0,0.619,0.2762,0.0762,0.2
1979,vallenato,Kaleth Morales,El Guante,78.0,0.8974,0.3974,0.1795,0.2308
1980,vallenato,Kaleth Morales,Estoy Que Salgo a Gritarlo,133.0,0.4135,0.1504,0.0602,0.1353
1981,vallenato,Kaleth Morales,Gracias,113.0,0.8053,0.354,0.0796,0.2566
1982,vallenato,Kaleth Morales,Mis Cinco Sentidos,60.0,0.9,0.2667,0.2167,0.3333
1983,vallenato,Kaleth Morales,Sombra de Mi Alma,143.0,0.6923,0.3287,0.0979,0.1888
1984,vallenato,Kaleth Morales,A blanco y negro,123.0,0.4553,0.1626,0.0976,0.122
1985,vallenato,Kaleth Morales,Anonimo,125.0,0.536,0.176,0.08,0.144
1986,vallenato,Kaleth Morales,Despertar Contigo,113.0,0.6903,0.2389,0.1504,0.2124
1987,vallenato,Kaleth Morales,La Hora de La Verdad,93.0,0.5806,0.1828,0.0753,0.2258
1988,vallenato,Kaleth Morales,Mary,73.0,0.589,0.274,0.0685,0.1781
1989,vallenato,Kaleth Morales,Unica,76.0,0.7368,0.3026,0.1184,0.1974
1990,vallenato,Kaleth Morales,Culpable de Tu Amor,124.0,0.5968,0.2581,0.1048,0.1935
1991,vallenato,Kaleth Morales,Dos Segundos,129.0,0.6899,0.3101,0.093,0.186
1992,vallenato,Kaleth Morales,Eres Lo Mas Bello,76.0,0.8947,0.4342,0.1447,0.2237
1993,vallenato,Kaleth Morales,Dile,100.0,0.69,0.25,0.12,0.27
1994,vallenato,Kaleth Morales,Indiferencia,111.0,0.6486,0.3063,0.0541,0.2072
1995,vallenato,Kaleth Morales,Me Tienes Enamorado,167.0,0.4311,0.1317,0.0898,0.1437
1996,vallenato,Kaleth Morales,El Pirata,118.0,0.7288,0.3136,0.1186,0.2119
1997,vallenato,Kaleth Morales,Me La Juego Toda,123.0,0.7398,0.2927,0.1057,0.2683
1998,vallenato,Kaleth Morales,Novios Cruzados,123.0,0.7724,0.3577,0.1057,0.2602
1999,vallenato,Kaleth Morales,Cada Minuto,147.0,0.551,0.2109,0.0612,0.1837
2000,vallenato,Kaleth Morales,La indiferencia,101.0,0.7129,0.3069,0.0594,0.2277
2001,vallenato,Kaleth Morales,Aparentemente,81.0,0.7654,0.3457,0.0988,0.1975
2002,vallenato,Kaleth Morales,La Purita Verdad,102.0,0.6569,0.2843,0.049,0.2059
2003,vallenato,Kaleth Morales,Lloran Las Palabras,144.0,0.5903,0.2083,0.0833,0.2431
2004,vallenato,Kaleth Morales,Dejame En Paz,181.0,0.5746,0.2541,0.0497,0.2099
2005,vallenato,Kaleth Morales,Un Caso Especial,174.0,0.4138,0.1207,0.069,0.1207
2006,vallenato,Kaleth Morales,Ya No Eres Princesa,60.0,0.4833,0.2333,0.0333,0.1333
2007,vallenato,Kaleth Morales,Se va a formar,107.0,0.8131,0.3925,0.0748,0.1963
2008,vallenato,Kaleth Morales,Sin Tener Defensas,81.0,0.9753,0.4568,0.1111,0.2716
2009,vallenato,Kaleth Morales,Acepto El Reto,65.0,0.8462,0.2,0.1846,0.2462
2010,vallenato,Kaleth Morales,Cara de Niña,97.0,0.8144,0.2887,0.1753,0.2577
2011,vallenato,Kaleth Morales,No Sientas Miedo,106.0,0.7547,0.2547,0.1226,0.3019
2012,vallenato,Kaleth Morales,La Reina de Mis Sueños,110.0,0.6273,0.2818,0.0909,0.1818
2013,vallenato,Kaleth Morales,No Aguanta (new Version),84.0,0.7143,0.3571,0.0714,0.2143
2014,vallenato,Kaleth Morales,Pa' Mañana Es Tarde,103.0,0.7767,0.2913,0.1165,0.233
2015,vallenato,Kaleth Morales,Sin Fecha de Vencimiento,141.0,0.4894,0.1986,0.078,0.1773
2016,vallenato,Kaleth Morales,Dame Un Beso,95.0,0.4947,0.1368,0.0842,0.1579
2017,vallenato,Kaleth Morales,Me Canse,132.0,0.7273,0.2955,0.0909,0.2273
2018,vallenato,Kaleth Morales,Me estoy Cansando,94.0,0.7872,0.3191,0.0851,0.2447
2019,vallenato,Kaleth Morales,Caso Cerrado,59.0,0.8136,0.3729,0.1186,0.2203
2020,vallenato,Kaleth Morales,Espérate Ahi,115.0,0.6261,0.1826,0.0522,0.1565
2021,vallenato,Kaleth Morales,La Mano En El Hombro,81.0,0.4568,0.2222,0.0864,0.1358
2022,vallenato,Kaleth Morales,La Pelusa,113.0,0.8053,0.292,0.177,0.2478
2023,vallenato,Kaleth Morales,La Que Tanto Quiero,26.0,0.8846,0.4615,0.0769,0.2692
2024,vallenato,Kaleth Morales,Ojala,94.0,0.8298,0.3085,0.1064,0.2447
2025,vallenato,Kaleth Morales,Tu No Comprendes,100.0,0.55,0.21,0.1,0.21
2026,vallenato,Kaleth Morales,Algún día,118.0,0.7966,0.2373,0.1186,0.2712
2027,vallenato,Kaleth Morales,Asi No Se Puede,66.0,0.8485,0.2576,0.197,0.2424
2028,vallenato,Kaleth Morales,Bastante Complicado,96.0,0.5729,0.2188,0.0938,0.1667
2029,vallenato,Kaleth Morales,Como Los Rayos Del Sol,141.0,0.7021,0.2766,0.0638,0.2411
2030,vallenato,Kaleth Morales,La Película,85.0,0.9176,0.3412,0.1059,0.2941
2031,vallenato,Kaleth Morales,BAILA VALLENATO,128.0,0.5469,0.2422,0.0859,0.1719
2032,vallenato,Kaleth Morales,Con El Alma En Pedazos,132.0,0.697,0.3333,0.0833,0.2121
2033,vallenato,Kaleth Morales,Con Que Derecho,82.0,0.9634,0.3293,0.1585,0.378
2034,vallenato,Kaleth Morales,Cuando No Estas,116.0,0.6897,0.2586,0.0517,0.1983
2035,vallenato,Kaleth Morales,El Alma En Pedazos,111.0,0.8018,0.3874,0.0901,0.2523
2036,vallenato,Kaleth Morales,Polos opuestos,59.0,0.9492,0.4407,0.0678,0.3051
2037,vallenato,Kaleth Morales,Recuerdos,138.0,0.6304,0.2464,0.1159,0.1812
2038,vallenato,Kaleth Morales,Te Llama Te Busco,66.0,0.7879,0.2273,0.1515,0.1818
2039,vallenato,Kaleth Morales,Amame,65.0,0.8308,0.2769,0.1077,0.2923
2040,vallenato,Kaleth Morales,Que Mal Hicimos,120.0,0.6583,0.3,0.05,0.1667
2041,vallenato,Kaleth Morales,Tarde,80.0,0.9,0.3375,0.175,0.2125
2042,vallenato,Kaleth Morales,Lo Tuyo Es Demencia,86.0,0.9186,0.3023,0.1279,0.2791
2043,vallenato,Nelson Velasquez,Me Matará El Sentimiento,133.0,0.6241,0.3008,0.0827,0.1654
2044,vallenato,Nelson Velasquez,Despues de amar,109.0,0.6514,0.3303,0.1009,0.1835
2045,vallenato,Nelson Velasquez,Recuérdame,53.0,0.717,0.3019,0.0755,0.1698
2046,vallenato,Nelson Velasquez,Buscare otro amor,47.0,0.9362,0.2553,0.1702,0.3191
2047,vallenato,Nelson Velasquez,Entregame Tu Amor,191.0,0.5602,0.2304,0.0942,0.1675
2048,vallenato,Nelson Velasquez,Vine a pedir perdon,136.0,0.4265,0.1912,0.0588,0.1176
2049,vallenato,Nelson Velasquez,Ven Y Dime,182.0,0.4505,0.2143,0.0604,0.1374
2050,vallenato,Nelson Velasquez,Vuelve Vuelve,173.0,0.6532,0.2601,0.0751,0.2023
2051,vallenato,Nelson Velasquez,El cielo a tus pies,107.0,0.6822,0.2243,0.1308,0.243
2052,vallenato,Nelson Velasquez,No Merezco Tu Perdon,143.0,0.5455,0.1608,0.0979,0.2378
2053,vallenato,Nelson Velasquez,No queda nada,98.0,0.602,0.2857,0.0714,0.1735
2054,vallenato,Nelson Velasquez,Me Cuesta Tanto,101.0,0.8218,0.3366,0.1584,0.1584
2055,vallenato,Nelson Velasquez,Perdidos,70.0,0.8,0.3,0.1286,0.2429
2056,vallenato,Nelson Velasquez,Casualidad,176.0,0.6364,0.3182,0.0795,0.2045
2057,vallenato,Nelson Velasquez,Soy de ti,117.0,0.5726,0.1966,0.0684,0.188
2058,vallenato,Nelson Velasquez,Volver,158.0,0.5949,0.2152,0.0759,0.1392
2059,vallenato,Nelson Velasquez,Ahora Te Vas,156.0,0.5449,0.2051,0.0705,0.1987
2060,vallenato,Nelson Velasquez,No he podido olvidarte,85.0,0.6235,0.2706,0.1294,0.1412
2061,vallenato,Nelson Velasquez,Ven a Mi,80.0,0.7875,0.3875,0.1125,0.175
2062,vallenato,Nelson Velasquez,La cura de mis penas,74.0,0.5811,0.2703,0.0946,0.1216
2063,vallenato,Nelson Velasquez,Nunca niegues que yo te amo,168.0,0.6667,0.2917,0.1131,0.1548
2064,vallenato,Nelson Velasquez,Ajena,74.0,0.6081,0.3649,0.1351,0.1081
2065,vallenato,Nelson Velasquez,Luto En Mi Corazon,82.0,0.8171,0.2683,0.2073,0.2317
2066,vallenato,Nelson Velasquez,Suave brisa,94.0,0.4468,0.1596,0.0957,0.1383
2067,vallenato,Nelson Velasquez,Tu historieta,138.0,0.5072,0.2391,0.0507,0.1377
2068,vallenato,Nelson Velasquez,T amo a morir,120.0,0.8417,0.3167,0.1333,0.3167
2069,vallenato,Nelson Velasquez,Mejor no somos nada,72.0,0.6806,0.3472,0.0556,0.1944
2070,vallenato,Nelson Velasquez,Me estoy enamorado,32.0,0.9375,0.5312,0.0312,0.125
2071,vallenato,Nelson Velasquez,Amame,139.0,0.4892,0.1942,0.1007,0.1223
2072,vallenato,Nelson Velasquez,Di que si,85.0,0.4941,0.2824,0.0235,0.1059
2073,vallenato,Nelson Velasquez,Te amaré,99.0,0.8586,0.4141,0.0707,0.2222
2074,vallenato,Nelson Velasquez,Toma tú recuerdo,131.0,0.5649,0.2748,0.0992,0.1756
2075,vallenato,Nelson Velasquez,Tristeza,64.0,0.75,0.25,0.125,0.3594
2076,vallenato,Nelson Velasquez,Asi es la vida,125.0,0.376,0.176,0.032,0.12
2077,vallenato,Nelson Velasquez,Mi dulce amor,95.0,0.9263,0.3895,0.0947,0.3579
2078,vallenato,Nelson Velasquez,Mi verdad,131.0,0.6183,0.3282,0.1069,0.1298
2079,vallenato,Nelson Velasquez,Por querer olvidarte,117.0,0.453,0.2308,0.0684,0.1282
2080,vallenato,Nelson Velasquez,Vivimos Lo Nuestro,63.0,0.6032,0.3175,0.0476,0.1746
2081,vallenato,Nelson Velasquez,Atrévete a Quererme,171.0,0.3743,0.152,0.0585,0.0994
2082,vallenato,Nelson Velasquez,Un millón de besos,136.0,0.5809,0.2647,0.0515,0.1397
2083,vallenato,Nelson Velasquez,Cuanto diera,85.0,0.8,0.3647,0.1529,0.1647
2084,vallenato,Nelson Velasquez,Despues de ti,47.0,0.7234,0.3617,0.0638,0.1702
2085,vallenato,Nelson Velasquez,Es por ti,115.0,0.4783,0.1391,0.087,0.1391
2086,vallenato,Nelson Velasquez,eTERNAMENTE JUNTO A TI,135.0,0.563,0.163,0.1037,0.2
2087,vallenato,Nelson Velasquez,Pensando en ti,119.0,0.4454,0.1933,0.0504,0.1092
2088,vallenato,Nelson Velasquez,Enamorame,153.0,0.6078,0.1699,0.1569,0.2222
2089,vallenato,Nelson Velasquez,Por Querer Olvidarte,118.0,0.4576,0.2203,0.0678,0.1356
2090,vallenato,Nelson Velasquez,Beso tras beso,121.0,0.4959,0.1736,0.0992,0.2149
2091,vallenato,Nelson Velasquez,Dos locos,65.0,0.5385,0.2615,0.0769,0.2
2092,vallenato,Nelson Velasquez,Pideme lo que quieras,118.0,0.4322,0.1441,0.0932,0.1102
2093,vallenato,Nelson Velasquez,Quien Como Yo,100.0,0.51,0.2,0.08,0.15
2094,vallenato,Nelson Velasquez,El centro de mi alma,70.0,0.8143,0.2429,0.1571,0.3286
2095,vallenato,Nelson Velasquez,El frio de tu corazon,63.0,0.873,0.3016,0.1429,0.381
2096,vallenato,Nelson Velasquez,Para entregarte el alma,113.0,0.5487,0.2212,0.115,0.1593
2097,vallenato,Nelson Velasquez,Quisiera ser como tú,103.0,0.6408,0.2136,0.1262,0.1359
2098,vallenato,Nelson Velasquez,Si me vas a amar,110.0,0.4273,0.1273,0.0909,0.1273
2099,vallenato,Nelson Velasquez,Ven tú,71.0,0.7746,0.338,0.0986,0.2394
2100,vallenato,Nelson Velasquez,No puedo perdonarte,80.0,0.775,0.4125,0.075,0.15
2101,vallenato,Nelson Velasquez,Será el final,89.0,0.7303,0.3034,0.1348,0.191
2102,vallenato,Nelson Velasquez,Solo amaré,104.0,0.6635,0.2404,0.0962,0.2692
2103,vallenato,Nelson Velasquez,Tienes que entenderme,119.0,0.5042,0.2605,0.0672,0.1176
2104,vallenato,Nelson Velasquez,Triste ha quedado,71.0,0.7324,0.2113,0.1549,0.2535
2105,vallenato,Nelson Velasquez,Y dime,123.0,0.5935,0.2033,0.1301,0.2358
2106,vallenato,Nelson Velasquez,Y pasara,117.0,0.6068,0.2308,0.1026,0.1709
2107,vallenato,Nelson Velasquez,Piel a piel,107.0,0.514,0.2523,0.1028,0.1215
2108,vallenato,Nelson Velasquez,Si la ves,83.0,0.7711,0.3976,0.0843,0.2169
2109,vallenato,Nelson Velasquez,Entiendelo,73.0,0.6986,0.2877,0.1233,0.1918
2110,vallenato,Nelson Velasquez,Impredecible,86.0,0.6047,0.2558,0.0698,0.2442
2111,vallenato,Nelson Velasquez,Ojitos de gato,112.0,0.6339,0.1964,0.1607,0.25
2112,vallenato,Silvestre Dangond,Las Locuras Mías,139.0,0.6763,0.295,0.1223,0.2158
2113,vallenato,Silvestre Dangond,Niégame Tres Veces,124.0,0.6694,0.2097,0.0968,0.2177
2114,vallenato,Silvestre Dangond,Después de Tantos Años,88.0,0.7727,0.3523,0.1136,0.25
2115,vallenato,Silvestre Dangond,Cásate Conmigo (part. Nicky Jam),113.0,0.4336,0.1327,0.0531,0.1681
2116,vallenato,Silvestre Dangond,La Indiferencia,192.0,0.3698,0.1667,0.026,0.1302
2117,vallenato,Silvestre Dangond,Esa Mujer,77.0,0.8182,0.3636,0.1039,0.2208
2118,vallenato,Silvestre Dangond,A Blanco Y Negro,124.0,0.4597,0.1613,0.0968,0.129
2119,vallenato,Silvestre Dangond,Como Lo Hizo,86.0,0.5581,0.2093,0.0581,0.2093
2120,vallenato,Silvestre Dangond,Justicia (part. Natti Natasha),138.0,0.5217,0.1739,0.0797,0.2029
2121,vallenato,Silvestre Dangond,Si Yo Supiera,125.0,0.696,0.24,0.104,0.192
2122,vallenato,Silvestre Dangond,La Difunta,160.0,0.5875,0.2125,0.1,0.1812
2123,vallenato,Silvestre Dangond,Culpa de Los Dos,115.0,0.5739,0.3043,0.0435,0.1391
2124,vallenato,Silvestre Dangond,Ya No Me Duele Más,110.0,0.3818,0.1545,0.0545,0.1182
2125,vallenato,Silvestre Dangond,Un Beso de Tu Boca,75.0,0.5333,0.24,0.0667,0.1333
2126,vallenato,Silvestre Dangond,El Pasado Es Pasado,121.0,0.5537,0.2231,0.124,0.1488
2127,vallenato,Silvestre Dangond,Materialista,117.0,0.5897,0.1709,0.1026,0.1966
2128,vallenato,Silvestre Dangond,La Que Me Quiera La Quiero,90.0,0.7,0.2667,0.1,0.2
2129,vallenato,Silvestre Dangond,No Me Compares Con Nadie,124.0,0.6129,0.0968,0.1694,0.2016
2130,vallenato,Silvestre Dangond,La Gringa,142.0,0.5704,0.1549,0.0915,0.1056
2131,vallenato,Silvestre Dangond,Un Amor Verdadero,173.0,0.4913,0.1792,0.0925,0.1272
2132,vallenato,Silvestre Dangond,Me gusta,188.0,0.3457,0.1543,0.0372,0.117
2133,vallenato,Silvestre Dangond,Dile,101.0,0.5644,0.2673,0.0396,0.1584
2134,vallenato,Silvestre Dangond,El Tiempo,113.0,0.7345,0.177,0.2212,0.3186
2135,vallenato,Silvestre Dangond,Pierde Conmigo La Razón,114.0,0.4386,0.1667,0.0877,0.1491
2136,vallenato,Silvestre Dangond,Ni Punto E' Comparacion (part. Rolando Ochoa),107.0,0.7944,0.3178,0.1682,0.1495
2137,vallenato,Silvestre Dangond,La Varita de San José,39.0,0.4872,0.2051,0.0,0.1538
2138,vallenato,Silvestre Dangond,La Última Vez,78.0,0.6282,0.2436,0.0513,0.2179
2139,vallenato,Silvestre Dangond,Calidad de Vida,121.0,0.4793,0.1653,0.0992,0.157
2140,vallenato,Silvestre Dangond,Con Agua Fria,111.0,0.5856,0.2523,0.1081,0.1622
2141,vallenato,Silvestre Dangond,El Dilema,106.0,0.5755,0.283,0.0566,0.1604
2142,vallenato,Silvestre Dangond,Lo Ajeno Se Respeta,132.0,0.2652,0.1591,0.0455,0.0606
2143,vallenato,Silvestre Dangond,Loco Paranoico,130.0,0.4923,0.2308,0.0769,0.1538
2144,vallenato,Silvestre Dangond,Cantinero,126.0,0.5159,0.1667,0.0794,0.1746
2145,vallenato,Silvestre Dangond,El Glu Glu,156.0,0.5192,0.2115,0.0705,0.1282
2146,vallenato,Silvestre Dangond,La Tartamuda,113.0,0.5664,0.2124,0.0796,0.1681
2147,vallenato,Silvestre Dangond,Mi Amor Eres Tu,124.0,0.4435,0.1774,0.0645,0.1532
2148,vallenato,Silvestre Dangond,La Llamadita,107.0,0.4299,0.1682,0.0467,0.1215
2149,vallenato,Silvestre Dangond,Sigo Siendo El Papa,119.0,0.4538,0.1933,0.0756,0.0924
2150,vallenato,Silvestre Dangond,Volvi a Llorar,121.0,0.8182,0.438,0.0826,0.1983
2151,vallenato,Silvestre Dangond,Baila Vallenato,134.0,0.5448,0.2612,0.0821,0.1642
2152,vallenato,Silvestre Dangond,Mala Jugada,101.0,0.5842,0.198,0.0891,0.1683
2153,vallenato,Silvestre Dangond,Loco Por Tu Amor,149.0,0.6107,0.2013,0.0738,0.1946
2154,vallenato,Silvestre Dangond,Parranda Celestial,231.0,0.7056,0.2294,0.1126,0.2078
2155,vallenato,Silvestre Dangond,Vivir Bailando (part. Maluma),192.0,0.4479,0.1562,0.0938,0.1406
2156,vallenato,Silvestre Dangond,A Escondidas,94.0,0.7021,0.2447,0.1489,0.1915
2157,vallenato,Silvestre Dangond,Ahí Viene Ahí Va,145.0,0.7034,0.2207,0.1103,0.1448
2158,vallenato,Silvestre Dangond,Déjame Quererte,151.0,0.4503,0.2252,0.0397,0.1258
2159,vallenato,Silvestre Dangond,El Que Te Gusta Soy Yo,15.0,0.7333,0.4667,0.0,0.2
2160,vallenato,Silvestre Dangond,Los Tengo de Payasos (part. Rolando Ochoa),49.0,0.7347,0.3061,0.0816,0.2653
2161,vallenato,Silvestre Dangond,Manda Cachaza,100.0,0.6,0.23,0.08,0.24
2162,vallenato,Silvestre Dangond,El Confite,110.0,0.5545,0.1455,0.1273,0.1909
2163,vallenato,Silvestre Dangond,EL Silvestrazo,92.0,0.4674,0.1957,0.087,0.1196
2164,vallenato,Silvestre Dangond,Estupido,155.0,0.7548,0.2452,0.1355,0.2
2165,vallenato,Silvestre Dangond,Mi Deseo (part Américo),117.0,0.359,0.1197,0.0513,0.1026
2166,vallenato,Silvestre Dangond,No Tenemos La Culpa (part. Monáco),80.0,0.65,0.275,0.0875,0.175
2167,vallenato,Silvestre Dangond,Estamos Jodidos,57.0,0.7018,0.2632,0.1228,0.2456
2168,vallenato,Silvestre Dangond,Me Tiene Pechichón,137.0,0.2263,0.0657,0.0365,0.073
2169,vallenato,Silvestre Dangond,No Voy a Dejarla,167.0,0.4671,0.1976,0.0778,0.1317
2170,vallenato,Silvestre Dangond,Firi Firi,104.0,0.8462,0.2212,0.1635,0.25
2171,vallenato,Silvestre Dangond,Hoy Me Emborracho,102.0,0.4902,0.3039,0.0392,0.1176
2172,vallenato,Silvestre Dangond,La Ciquitrilla,84.0,0.619,0.2857,0.131,0.2143
2173,vallenato,Silvestre Dangond,Pa Que,91.0,0.6484,0.3187,0.0549,0.2418
2174,vallenato,Silvestre Dangond,Sé Que Estás Con Él (part. Reik y Boza),110.0,0.6,0.2636,0.0909,0.1455
2175,vallenato,Silvestre Dangond,Tengo Un Dios,55.0,0.8182,0.4,0.0545,0.3091
2176,vallenato,Silvestre Dangond,Tu Amor No Fue Amor (part. Rubén Lanao),103.0,0.6796,0.2524,0.1262,0.2136
2177,vallenato,Silvestre Dangond,Un Motivo Especial,99.0,0.7071,0.303,0.0707,0.2323
2178,vallenato,Silvestre Dangond,Vallenato Apretao,103.0,0.5631,0.2621,0.068,0.1845
2179,vallenato,Silvestre Dangond,Rico Yo,157.0,0.5478,0.1783,0.0637,0.2166
2180,vallenato,Silvestre Dangond,Mi Debilidad,90.0,0.5444,0.1333,0.1111,0.2444
2181,vallenato,Adriana Lucía,Llegaste Tu,125.0,0.56,0.232,0.08,0.176
2182,vallenato,Adriana Lucía,En Los Dias Que Te Quise,131.0,0.7099,0.2214,0.1221,0.2595
2183,vallenato,Adriana Lucía,Enamórate Como Yo,94.0,0.8404,0.3723,0.0638,0.2128
2184,vallenato,Adriana Lucía,Olvidarte Es Imposible,106.0,0.6321,0.2642,0.1321,0.1509
2185,vallenato,Adriana Lucía,Quiero Que Te Quedes,112.0,0.4643,0.1786,0.0714,0.1161
2186,vallenato,Adriana Lucía,Quisiera Olvidarme de Ti,115.0,0.5913,0.2696,0.087,0.1913
2187,vallenato,Adriana Lucía,Dilo,86.0,0.6628,0.3023,0.0698,0.2442
2188,vallenato,Adriana Lucía,Bendita Luna,174.0,0.5,0.2069,0.0747,0.1609
2189,vallenato,Adriana Lucía,Cedro,97.0,0.3918,0.1134,0.0619,0.1237
2190,vallenato,Adriana Lucía,Dime,89.0,0.5056,0.2584,0.0449,0.1236
2191,vallenato,Adriana Lucía,No Importa,116.0,0.4828,0.181,0.0862,0.1897
2192,vallenato,Adriana Lucía,No Se Como Se Llama,14.0,0.9286,0.2857,0.1429,0.0714
2193,vallenato,Adriana Lucía,No Hay Una Vida Que No Nos Duela,94.0,0.4255,0.1596,0.0213,0.1383
2194,vallenato,Adriana Lucía,Champeta Rosa,76.0,0.5789,0.2763,0.0658,0.2237
2195,vallenato,Adriana Lucía,Siempre Te Voy a Esperar,114.0,0.6053,0.2807,0.0789,0.1667
2196,vallenato,Felipe Peláez,Loco,78.0,0.6026,0.1154,0.1282,0.1795
2197,vallenato,Felipe Peláez,Cuando Quieras Quiero,181.0,0.4586,0.1602,0.0994,0.1326
2198,vallenato,Felipe Peláez,Te Amo y Te Amo,155.0,0.5161,0.1677,0.0581,0.2258
2199,vallenato,Felipe Peláez,Tan Natural,112.0,0.4464,0.1607,0.0714,0.1429
2200,vallenato,Felipe Peláez,Vivo Pensando En Ti (part. Maluma),141.0,0.461,0.2057,0.0709,0.1206
2201,vallenato,Felipe Peláez,El Amor Mas Grande Del Planeta,121.0,0.4545,0.1653,0.0744,0.1488
2202,vallenato,Felipe Peláez,Lo Tienes Todo,131.0,0.6641,0.2519,0.084,0.2137
2203,vallenato,Felipe Peláez,Pide Lo que Quieras,102.0,0.8725,0.3529,0.1373,0.2647
2204,vallenato,Felipe Peláez,Algún día,150.0,0.4467,0.1933,0.0267,0.1733
2205,vallenato,Felipe Peláez,Caminare,149.0,0.4094,0.1678,0.0738,0.1141
2206,vallenato,Felipe Peláez,Famoso por Quererte,133.0,0.4962,0.1579,0.0827,0.1805
2207,vallenato,Felipe Peláez,Solo Tuyo,129.0,0.4109,0.1395,0.0465,0.1705
2208,vallenato,Felipe Peláez,"La Que Se Fue, Se Fue",129.0,0.6357,0.3256,0.093,0.1705
2209,vallenato,Felipe Peláez,Una Aventura Más!,55.0,0.8909,0.3636,0.1455,0.2182
2210,vallenato,Felipe Peláez,Fue un amor de verdad,96.0,0.4792,0.1875,0.0729,0.1354
2211,vallenato,Felipe Peláez,Demasiado tarde,78.0,0.8333,0.3333,0.141,0.2051
2212,vallenato,Felipe Peláez,Mi Celosa Hermosa,66.0,0.4848,0.1818,0.0758,0.1515
2213,vallenato,Felipe Peláez,Dame Un Besito,145.0,0.4552,0.1862,0.0414,0.1448
2214,vallenato,Felipe Peláez,Quiero Enamorarme de Ti,154.0,0.526,0.1558,0.0714,0.2013
2215,vallenato,Felipe Peláez,Después de Ti,68.0,0.8971,0.4118,0.1029,0.3235
2216,vallenato,Felipe Peláez,Que me puedas amar,91.0,0.5824,0.2308,0.033,0.2308
2217,vallenato,Felipe Peláez,Encontré Lo Que Quería,177.0,0.5085,0.209,0.0678,0.1469
2218,vallenato,Felipe Peláez,Se te hizo tarde,91.0,0.7473,0.3516,0.022,0.2088
2219,vallenato,Felipe Peláez,Amapola,49.0,0.6735,0.1633,0.102,0.1633
